POSTAL,LATITUDE,LONGITUDE
120211,1.323782471,103.7627215
670481,1.389456481,103.7722259
627590,1.28211671,103.6792444
120447,1.312870398,103.7648217
638132,1.338866578,103.6918414
691235,1.360362452,103.7313687
277520,1.320818707,103.7863421
658815,1.33830549,103.7610545
610114,1.333789443,103.7241113
287238,1.327051412,103.8082845
637616,1.350543749,103.6785705
129101,1.320197301,103.760311
739627,1.416637965,103.7583067
679773,1.371388572,103.768383
278514,1.309440969,103.7971675
278513,1.309343531,103.7972434
739697,1.415372442,103.7586241
269825,1.321448625,103.7998564
728870,1.427486897,103.7500801
277143,1.315463639,103.7822189
638742,1.314239613,103.6446421
598294,1.336249694,103.7790237
275882,1.327524514,103.7904484
119888,1.281314329,103.7980695
628381,1.305448249,103.6594901
640816,1.345313966,103.6964185
679089,1.367296071,103.7703175
728677,1.436309366,103.7462628
641660,1.335691638,103.7043017
640918,1.340579375,103.6871707
639756,1.353576569,103.6872421
279378,1.324167618,103.787844
117839,1.277697185,103.7904635
682166,1.383159893,103.7534009
140162,1.292254671,103.802857
141161,1.292063408,103.803531
140145,1.293813729,103.8050279
598397,1.345720635,103.7664757
139531,1.290115405,103.7962825
267272,1.325578599,103.7987955
118199,1.277824057,103.7892273
287626,1.332054936,103.8097907
597201,1.325933812,103.7685792
279205,1.312482267,103.7845711
639224,1.327610927,103.6470378
618300,1.322801933,103.7133155
640618,1.34155375,103.7005028
127398,1.312026607,103.7582398
128097,1.313633681,103.7573371
669430,1.353131057,103.7595204
638563,1.335147345,103.638599
596706,1.341004078,103.7695059
588586,1.334795936,103.7886372
269837,1.318597601,103.7975573
668966,1.358901657,103.7611684
598916,1.335703368,103.7663546
598638,1.343246232,103.770403
672550,1.389591186,103.767447
276909,1.31568708,103.7784034
118980,1.292331966,103.7726177
275919,1.326879264,103.7910237
267158,1.32315319,103.7983799
640418,1.351144544,103.7264731
117299,1.28088,103.7910403
277553,1.330559455,103.7924452
276577,1.322125197,103.7917318
597567,1.346699247,103.7645007
678784,1.358258737,103.7680999
642654,1.336161152,103.6979399
641656,1.335368575,103.699358
658212,1.36964267,103.7535252
128991,1.323205576,103.7540146
670101,1.379164316,103.7674393
650472,1.359189808,103.7439543
641671,1.344046608,103.7023611
266274,1.321059868,103.7917503
127214,1.314500731,103.7571107
138943,1.294765382,103.7965194
629131,1.304464298,103.6977436
609031,1.301058026,103.7386882
276698,1.317407578,103.7777207
270030,1.307747891,103.7966272
677775,1.373828489,103.7719646
619735,1.311290996,103.7249954
589191,1.342755276,103.7858621
128020,1.316413219,103.7574513
288945,1.331497926,103.80744
277943,1.316523519,103.7873781
691238,1.361854703,103.7322431
692238,1.361696769,103.7328649
692237,1.361270289,103.7327298
658306,1.368952622,103.7520145
609969,1.329112923,103.7527396
629034,1.3250955,103.6774494
639808,1.350728276,103.6862131
596838,1.338660286,103.7652025
597074,1.323865928,103.7678914
608827,1.33274428,103.7499944
679854,1.371634995,103.7695865
127248,1.315240017,103.7576127
637647,1.291552741,103.625459
698913,1.389790164,103.7264439
728666,1.435067625,103.7450424
728665,1.435169016,103.7449749
277681,1.311567768,103.7949647
658202,1.370223233,103.753521
589199,1.342451848,103.7857387
120304,1.320934209,103.7649865
120315,1.318470366,103.7654195
627527,1.268059769,103.7205863
599197,1.336451324,103.7707957
629662,1.315657591,103.6699935
629488,1.317153922,103.6672259
267965,1.319252447,103.8048
118509,1.274824039,103.7954035
275838,1.326765416,103.7902147
275839,1.326765416,103.7902147
649491,1.349227391,103.7016281
691219,1.358987082,103.7305288
691231,1.359518574,103.7320359
690128,1.35791089,103.7333107
596707,1.340979218,103.7694484
729359,1.418364563,103.7518936
289882,1.325130614,103.8126699
729341,1.40997011,103.7540597
679687,1.372957897,103.7700887
129295,1.320017803,103.7586481
597277,1.324701223,103.7665828
279206,1.312378763,103.784532
668875,1.359006111,103.7606084
275942,1.325998605,103.7917117
267539,1.326869875,103.7959171
729139,1.417822711,103.7496904
679827,1.370063954,103.769051
286783,1.329069242,103.8060729
650130,1.35106126,103.7458574
642650,1.337998306,103.6963201
601225,1.3420865,103.7368257
690416,1.37149731223182,103.743412332614
639368,1.325816119,103.6511923
279428,1.324668692,103.7871028
268145,1.317234644,103.8056292
641560,1.353357993,103.7198291
640562,1.353891982,103.7199464
640726,1.345943057,103.6971346
640826,1.346045295,103.6944236
658807,1.338218783,103.760767
688198,1.374021338,103.7391936
650513,1.354054852,103.7523202
268422,1.321770995,103.7920194
117869,1.289850542,103.7701016
640854,1.347316253,103.6960614
598317,1.332117495,103.7791597
278554,1.310815783,103.8005801
619259,1.326827986,103.7124699
588314,1.340100919,103.7860404
636928,1.29911132,103.621501
143042,1.296795415,103.807326
279671,1.326949351,103.7916237
596183,1.344581725,103.7693172
642684,1.343839994,103.7042166
138593,1.306798122,103.7730623
729577,1.412863865,103.7460157
692212,1.35650703415819,103.728145521256
649488,1.34860795,103.7029711
266661,1.328234457,103.7995336
599025,1.336585052,103.7703198
640637,1.341566764,103.6979704
128401,1.311656548,103.7512914
639729,1.346641785,103.6840459
651278,1.348108792,103.7576566
277072,1.316072023,103.7816723
288100,1.335608254,103.7900895
267033,1.314038798,103.7934074
597072,1.323815514,103.7681327
118973,1.292318084,103.7723132
668872,1.358596369,103.7604803
289936,1.330610985,103.8141886
138689,1.295430031,103.7972552
279623,1.312048408,103.7858784
629937,1.312289166,103.6804506
668996,1.359481483,103.7603608
277188,1.315347889,103.780031
127627,1.316948674,103.7549395
639128,1.327851673,103.6461574
277327,1.317449313,103.7824906
728645,1.4338573,103.7458846
640605,1.338457974,103.6995644
640920,1.339810297,103.6883187
668766,1.359509837,103.7621974
680108,1.378324137,103.7529508
680219,1.382515248,103.7453669
680209,1.382826626,103.7480145
680674,1.401553764,103.7469941
129291,1.320341202,103.7583154
669594,1.35694494,103.7615548
598956,1.332961656,103.7665277
599367,1.333128965,103.7693096
739874,1.415064242,103.758663
599761,1.336178651,103.7741873
269175,1.324368367,103.8000908
658793,1.340736619,103.7612658
658772,1.340246727,103.7603806
658796,1.340561828,103.7614204
658797,1.34051078,103.7614448
658851,1.339416243,103.7617572
589834,1.337094425,103.7871742
588269,1.336231424,103.7865098
278672,1.330584239,103.7885893
278450,1.308486713,103.79863
270006,1.31228409,103.7884039
119698,1.279281767,103.7883552
119690,1.279470185,103.7885124
139005,1.287474857,103.7983165
278854,1.315057449,103.7824088
278916,1.314964836,103.7823952
658488,1.372143774,103.7524702
627827,1.26115075,103.6751742
269430,1.322135997,103.809418
619928,1.333826163,103.7152571
648125,1.348517658,103.7049844
597100,1.32456493,103.7662701
670477,1.389239397,103.7730648
636971,1.274454145,103.6107386
668199,1.375908272,103.7560287
286773,1.328734646,103.8061794
685296,1.37691702,103.7430471
670647,1.388974562,103.7640403
127663,1.317922836,103.755117
269296,1.321963004,103.7967908
628976,1.325483991,103.6740331
629414,1.313063508,103.6593914
668276,1.376454608,103.7582247
637158,1.316715003,103.634274
637159,1.316652274,103.6343472
688379,1.390342153,103.7519057
276323,1.3147462,103.7877448
128646,1.308700554,103.7617726
739827,1.415702191,103.7578793
597654,1.332493105,103.7585127
119336,1.279727017,103.7904426
638186,1.338781983,103.6901564
129282,1.320247135,103.7573022
268649,1.321875113,103.7951265
728859,1.428409169,103.7502496
668674,1.35820217,103.7605972
640551,1.352377701,103.7169212
589640,1.333232525,103.7876616
650139,1.3511032,103.7441699
737638,1.430602584,103.754128
639742,1.347192231,103.6843011
618819,1.334999865,103.7110727
619266,1.326245278,103.7097914
278690,1.332951335,103.7906832
641200,1.343069422,103.7150141
640613,1.339782505,103.7006677
658868,1.338940756,103.7612376
640469,1.348494412,103.7212452
640457,1.350698225,103.7209051
266550,1.318792748,103.8031976
637468,1.291803631,103.6324419
287585,1.330813317,103.8107411
599538,1.323178967,103.7739326
671616,1.384834086,103.7615082
671478,1.389896094,103.7729816
266497,1.320501945,103.8045021
637976,1.337483606,103.691168
637915,1.337041736,103.6911383
739862,1.414684213,103.7581502
589512,1.336877672,103.7858123
610345,1.340207482,103.7215343
289961,1.33541509,103.8166045
268713,1.314199002,103.794817
627544,1.317161795,103.7029335
648150,1.352544125,103.6971009
640640,1.340129827,103.6966483
643656,1.335989551,103.6999742
266749,1.320865289,103.8093085
129477,1.319478363,103.7570215
289036,1.334600505,103.8081139
289434,1.334971281,103.8069805
639937,1.349424055,103.6361279
599794,1.334661412,103.7712818
680345,1.382808783,103.7447902
680680,1.403336108,103.7451317
680657,1.400445995,103.7498724
276292,1.331052472,103.7883291
679539,1.37043828,103.7653063
670275,1.376835521,103.7748258
680540,1.392874012,103.7438125
637909,1.33719225,103.6910094
612138,1.32841511,103.7243041
118812,1.292549761,103.7702935
643677,1.345352692,103.70496
641650,1.338018677,103.6969043
268280,1.315352686,103.7941947
288221,1.336351969,103.7915627
268789,1.327517635,103.7960626
629269,1.317655221,103.6664882
689236,1.390595593,103.7480241
596463,1.33685056,103.7686869
288140,1.34299617,103.7907829
684687,1.403685808,103.7515813
287562,1.330475377,103.809558
118430,1.291239332,103.7797101
650512,1.353980851,103.7527782
628287,1.262343129,103.7200767
637206,1.316312575,103.6336304
637205,1.316281455,103.6337149
658054,1.369574698,103.7532271
669955,1.357526966,103.75827
278207,1.31143348,103.7985318
269076,1.323236169,103.8067789
628471,1.330467331,103.696999
596361,1.344806007,103.7734885
638568,1.338371253,103.6369297
128554,1.305501818,103.7660131
668170,1.377038739,103.7574465
639930,1.291008415,103.6322903
117289,1.300777097,103.7760206
117291,1.300777097,103.7760206
636811,1.317617372,103.6307332
652470,1.357935437,103.7440476
275766,1.311591342,103.7840164
650377,1.359420582,103.75029
671453,1.384898759,103.771735
122441,1.314576215,103.7641589
680815,1.37658125,103.7466894
648167,1.357919108,103.7072949
278116,1.311921954,103.796844
140069,1.299257847,103.7961574
597714,1.344290837,103.7720602
650119,1.350421977,103.7468036
678725,1.367556085,103.770558
267708,1.326364684,103.7974224
278602,1.314449946,103.7889262
598050,1.335847329,103.7677069
599087,1.335801426,103.7679165
128264,1.308289033,103.7563086
288456,1.327817908,103.8102332
729919,1.405738429,103.7580097
276791,1.318088034,103.7807013
629970,1.320345393,103.6900183
118038,1.2787054,103.7912018
671457,1.387972969,103.770753
248452,1.302573059,103.8032
650240,1.35048816,103.7541778
688793,1.385573825,103.7518865
739892,1.415737809,103.759281
279505,1.32387325,103.7873606
679684,1.372869363,103.7698659
642676,1.346002188,103.7041892
668893,1.359318878,103.7600985
640941,1.343880688,103.6887953
640933,1.342103693,103.6898088
267428,1.323962548,103.7982552
267159,1.323683187,103.7984296
289257,1.332669439,103.8056406
640454,1.350928569,103.7175979
596224,1.330549303,103.7571081
638246,1.338612389,103.691963
688527,1.392553703,103.7516872
641675,1.34542577,103.7034646
138816,1.293744138,103.7976067
128983,1.323220006,103.7552927
139841,1.305898655,103.7767313
277765,1.33022384,103.7944831
277763,1.330172702,103.7946045
277762,1.330139058,103.7946649
618289,1.316177718,103.7225913
650311,1.360082515,103.7483417
650336,1.364928925,103.7483655
129169,1.322941666,103.7562557
276877,1.313948212,103.7854782
627834,1.273428702,103.7383542
289762,1.345964354,103.7904462
729038,1.419099396,103.7471266
729065,1.418375,103.7469634
278718,1.313207887,103.7924201
680508,1.388366024,103.7416431
641677,1.345630476,103.705038
599377,1.333462405,103.7694972
141164,1.291701837,103.8022788
605285,1.337578145,103.7468681
629689,1.31436498793702,103.672951275525
118198,1.278194339,103.7893802
118442,1.276511088,103.7934051
268995,1.323966328,103.8078919
648285,1.351504801,103.6974373
287374,1.328586489,103.8100592
277691,1.311788068,103.7946451
287686,1.328892946,103.8074423
640939,1.342952328,103.6890288
588533,1.340729748,103.7826715
637711,1.292112721,103.6233393
144061,1.294236426,103.8120352
739514,1.436375484,103.7545489
266378,1.31832213,103.8060295
739508,1.436535408,103.7542933
639560,1.327873645,103.6325725
638161,1.339018111,103.6908781
650426,1.361679744,103.7448974
650421,1.362517529,103.7449467
118843,1.282197016,103.7862456
688540,1.391422849,103.7522069
126851,1.308119532,103.7649943
629561,1.311558143,103.676134
139837,1.306180049,103.7761743
599140,1.335366324,103.7670362
644271,1.350035071,103.7049079
639365,1.324363626,103.6504545
277066,1.315893727,103.7818941
275829,1.319258259,103.7813345
641483,1.347313367,103.7258589
129126,1.319648283,103.7599289
669727,1.360557476,103.7626423
148946,1.29204676,103.8065976
599341,1.333041452,103.7687818
608833,1.338116586,103.7495069
609125,1.318935223,103.7346537
268679,1.329314593,103.7968513
600317,1.346679835,103.7311419
270020,1.310996632,103.7882303
689809,1.382242434,103.7383612
588103,1.338721056,103.7820034
118307,1.282297221,103.7977006
600222,1.340817221,103.7357556
119696,1.279328867,103.7883945
128693,1.30738627,103.7628322
599628,1.342126629,103.7724609
628799,1.329553581,103.6884237
650408,1.364819778,103.7449898
650416,1.363233345,103.7459885
658533,1.372305007,103.753244
690139,1.35384485427988,103.729851641852
640633,1.343260813,103.6993343
643663,1.338045317,103.7024297
288846,1.330936432,103.7998687
288865,1.331149357,103.8007135
652439,1.357214949,103.739343
609213,1.308508149,103.7284932
638338,1.336115762,103.6918499
138595,1.306755117,103.7734517
680166,1.382948702,103.7528651
277275,1.31778608,103.7818639
728696,1.410027172,103.744451
651644,1.348634338,103.7513915
637807,1.297002349,103.6250876
637609,1.307628334,103.6356092
650371,1.359259409,103.7506946
650306,1.358287839,103.7475204
650355,1.361779969,103.7505282
288097,1.334742755,103.7903513
668952,1.358676968,103.7615005
268686,1.313029132,103.7943755
149599,1.303519574,103.7982557
279563,1.322831276,103.7870476
680543,1.393709631,103.7442892
639464,1.328496111,103.6562653
639529,1.322749976,103.6614332
278746,1.309851999,103.7998896
658360,1.369726027,103.7518284
658362,1.369728269,103.7518848
638675,1.321946003,103.6583067
679769,1.371496785,103.7683745
629058,1.322997618,103.6683908
658528,1.37243856,103.7530092
589969,1.336585216,103.7860713
680534,1.392242406,103.743191
648149,1.352706612,103.696891
269183,1.323797535,103.8002955
596441,1.345694952,103.7719617
279692,1.332037293,103.7925699
266205,1.318450241,103.7925316
288497,1.327191224,103.8101025
596554,1.337334479,103.7712917
289928,1.330056936,103.8132452
266238,1.321302688,103.7926943
127429,1.31525699,103.7531057
650350,1.361438585,103.7491525
121331,1.314558572,103.7682327
651188,1.346432573,103.745354
279947,1.330659459,103.7862294
266978,1.32292495,103.8083945
588640,1.343800141,103.7879507
140169,1.290434865,103.8031059
126877,1.307414828,103.7640272
597833,1.342625221,103.7731091
119039,1.292735613,103.7688754
669726,1.360546991,103.7627226
678378,1.359310665,103.7690463
628899,1.331313336,103.6930092
619929,1.333729285,103.7151142
149456,1.294746118,103.8068303
639941,1.348242462,103.6387128
629372,1.314415735,103.6618006
628565,1.312182617,103.6898137
128574,1.306070875,103.7664718
129097,1.320550541,103.7600025
619329,1.309360819,103.7207054
279509,1.313553662,103.7835676
287629,1.332388288,103.809794
596112,1.340632738,103.768102
596712,1.340232783,103.7682553
596716,1.340629527,103.7686608
596117,1.340137318,103.768787
678543,1.36016979,103.7686173
266131,1.321692874,103.8038547
266129,1.321710577,103.8037646
266127,1.321711048,103.8037103
278637,1.319876647,103.7811304
268785,1.328699979,103.7955132
610353,1.339636047,103.7205282
668898,1.359086965,103.7596843
669095,1.35978016,103.7573851
669102,1.359512111,103.7573331
279446,1.325166989,103.7878568
670131,1.37457987,103.7708718
678604,1.367570877,103.7696782
639537,1.323528087,103.6612653
677735,1.372668387,103.7693058
277945,1.316623753,103.7872797
288059,1.348079496,103.7911726
278369,1.316702777,103.7861105
142090,1.295401639,103.8121856
640750,1.347937116,103.6991919
640543,1.351863252,103.7157986
275836,1.326765416,103.7902147
680809,1.374980797,103.7445501
680807,1.375707103,103.7444116
599169,1.333437008,103.7667856
738054,1.41701916,103.7573468
738055,1.416951618,103.7577079
738056,1.417101019,103.7573983
589958,1.336733726,103.7856056
287157,1.330576987,103.8090042
279126,1.311411138,103.785043
269275,1.320507932,103.7948539
669816,1.358192816,103.7589802
128036,1.29873864,103.7663686
279075,1.312888497,103.7832616
127878,1.312869507,103.7561709
269385,1.321910286,103.8008563
637032,1.346095541,103.6893289
640905,1.340470467,103.6852343
641493,1.349363388,103.7246591
737640,1.430457993,103.7541575
737657,1.430481906,103.7546393
684803,1.372896983,103.7443476
248440,1.302573059,103.8032
658854,1.338780485,103.7607075
658261,1.368379463,103.7518371
739518,1.436520631,103.7541845
643664,1.338211253,103.7031556
289207,1.331355408,103.8069249
129130,1.320293636,103.7593737
119245,1.292522229,103.7741334
138887,1.299415752,103.7931287
688398,1.390090886,103.7514085
288932,1.330170739,103.8071728
669638,1.36923537,103.7603972
117438,1.274915422,103.7991449
699969,1.37723333873432,103.731364442158
588797,1.336344368,103.787758
277151,1.315274639,103.7808456
118974,1.292318084,103.7723132
278604,1.315120573,103.7895231
597116,1.325783315,103.765236
288144,1.339579142,103.7896368
587797,1.340400295,103.7891084
277679,1.311482342,103.7951378
278882,1.313551146,103.7803737
118672,1.288644571,103.7763393
640435,1.352110113,103.7236879
640946,1.344200099,103.6904518
640451,1.351878748,103.7185016
640422,1.350254379,103.7263906
287639,1.327562123,103.8064643
267636,1.325950213,103.7970825
639695,1.346159283,103.6842653
277852,1.329768932,103.7934988
118411,1.29311862,103.7766902
266800,1.317297319,103.7895222
119363,1.279087807,103.7895556
650333,1.364182056,103.7477973
140018,1.30005817218833,103.798353981634
639233,1.328419849,103.649167
636953,1.272224348,103.6305622
658239,1.368408554,103.7524661
688430,1.390289204,103.7505318
637686,1.291483061,103.6249138
267917,1.317526693,103.7979503
618654,1.342006358,103.7208987
279265,1.321741497,103.7849546
597151,1.328466382,103.7659388
689458,1.377212243,103.7466608
597086,1.32381984,103.7668784
650392,1.365866084,103.7533233
637680,1.29165099,103.6245232
276197,1.312776881,103.7823919
680205,1.380926802,103.7485596
267450,1.323940654,103.7957406
279829,1.330760852,103.7917906
597123,1.325456638,103.7660086
678643,1.367849018,103.7699181
287949,1.334785481,103.8015374
690301,1.358515246,103.7378284
278621,1.317426405,103.7869757
286712,1.328811157,103.8053858
599684,1.343427319,103.7705662
271002,1.309344983,103.7955594
272009,1.307555926,103.7944436
589047,1.337664758,103.7848713
677721,1.389345886,103.7702948
289551,1.334691863,103.8000768
596153,1.344644783,103.7702654
627495,1.282000599,103.7208689
609142,1.302178167,103.7328764
636917,1.284342765,103.63156
641510,1.34808489,103.7192048
126867,1.308403526,103.7652952
650113,1.34883638,103.7451734
269791,1.319540816,103.7972206
609209,1.306819528,103.7284417
639080,1.321696187,103.6461586
269783,1.326189433,103.8010346
588685,1.335735794,103.7871185
718901,1.442564796,103.7284201
268288,1.317961711,103.7942192
118052,1.278535995,103.7910454
117275,1.298001547,103.7714668
289703,1.333880556,103.8036738
267129,1.326250458,103.7947574
269414,1.323285601,103.8098875
119279,1.302720756,103.772897
117376,1.302172474,103.7729469
139471,1.305088143,103.7770393
658540,1.371930953,103.7534831
641268,1.347980012,103.7075473
670447,1.383180217,103.7716038
288496,1.32716771,103.8101558
275975,1.326477015,103.7910334
672549,1.389737286,103.7678402
276244,1.312722981,103.7812981
641189,1.34461796,103.7111377
680514,1.390305083,103.7430879
120336,1.316679432,103.7692312
640429,1.351925131,103.7244968
597777,1.31971103411894,103.775102771247
597776,1.31971103411894,103.775102771247
597774,1.31971103411894,103.775102771247
588376,1.338222486,103.781376
658822,1.338021961,103.7613419
739641,1.417202579,103.7581033
588722,1.33564709,103.7880161
598188,1.334863818,103.7708593
690212,1.35670387082185,103.726866036855
690213,1.35686420091009,103.728055537128
680623,1.398321345,103.7473449
267647,1.325073379,103.7970215
119509,1.278952692,103.7921879
643669,1.343507819,103.7028158
659251,1.354991193,103.7515598
277164,1.31704783,103.7823095
650346,1.362471404,103.7505611
658750,1.339500359,103.7604698
266949,1.322042878,103.8069661
679175,1.3671604,103.7680995
140156,1.292985243,103.8044094
118177,1.293851711,103.7844275
128635,1.308441355,103.7622787
278997,1.310563515,103.7961072
268622,1.321322357,103.794118
286989,1.335025068,103.8056972
628903,1.332395087,103.6927581
627871,1.27258412,103.6861364
627870,1.273774505,103.6949312
267951,1.314893209,103.8023151
269589,1.323125399,103.8049043
637224,1.317718324,103.6330184
279013,1.314762528,103.7838334
637222,1.316345383,103.6349626
637207,1.316532665,103.6337091
287589,1.330649837,103.8109923
627566,1.313109258,103.7007925
650621,1.350229165,103.7483407
597901,1.344204608,103.771459
266192,1.321949081,103.8023407
598625,1.342292135,103.7709776
679639,1.370243484,103.7677503
637520,1.317941719,103.632774
679779,1.371218892,103.7683962
596491,1.337333048,103.7705846
692216,1.35618302898096,103.729775286492
691217,1.3554557916777,103.728232941984
138822,1.2932661,103.7975938
637110,1.276598378,103.6339397
640923,1.339536503,103.6897999
679048,1.365305467,103.7707078
287995,1.336627502,103.7929288
628502,1.310529135,103.6774797
670418,1.384319661,103.7688659
670405,1.381253665,103.7672571
119601,1.29093522,103.7737122
289343,1.33324452,103.8065619
279798,1.313640768,103.7900655
640752,1.348527627,103.6994288
639147,1.331541101,103.6495019
269361,1.322609435,103.7997355
637129,1.312585897,103.6330924
640561,1.354504835,103.7195528
649188,1.347710965,103.7004675
640688,1.34110458,103.7053529
638175,1.338591597,103.6908515
121502,1.312162717,103.7593526
589658,1.333438749,103.7872033
275873,1.327230389,103.7905974
642671,1.343959799,103.7018955
678140,1.37349863800841,103.764142243891
678139,1.373492394,103.7644855
588173,1.34074585,103.7762842
619614,1.33655229104357,103.725596902172
648343,1.340053987,103.7057557
670156,1.37416056471364,103.768191795152
671156,1.37472527321707,103.768051234713
648518,1.352885672,103.6996333
692211,1.35698084200593,103.72652648567
693212,1.3561594565423,103.727493125131
627749,1.259113048,103.7083263
692229,1.360444308,103.733725
691415,1.37086579260834,103.742335538107
691413,1.37086617627441,103.745257188077
649408,1.349392107,103.7201218
127569,1.314039196,103.7581099
587998,1.341478906,103.7839642
737634,1.430418668,103.7539148
598513,1.343559309,103.7675381
650186,1.346580767,103.7440854
640841,1.344551834,103.6928373
670225,1.375540494,103.7725452
627600,1.236338449,103.670849
679310,1.37094437,103.7709478
268110,1.319827857,103.8077546
117597,1.295989111,103.7817842
288015,1.348263789,103.7904736
128415,1.31466434,103.749193
698998,1.379485497,103.7288484
267198,1.323426731,103.7969302
596969,1.337966167,103.76619
629339,1.307547238,103.6660205
266431,1.319446218,103.8061421
658778,1.340371713,103.7605828
693120,1.357604318,103.7369027
279549,1.322585703,103.7858653
279673,1.326487445,103.7919357
275859,1.326904716,103.7903339
600225,1.34178121,103.7372515
678295,1.376256831,103.7708359
120607,1.304235925,103.7678534
588776,1.33543534,103.7883948
110024,1.285542596,103.7756894
127022,1.317251727,103.7562604
670226,1.375236556,103.7723684
670231,1.376029069,103.7727843
641212,1.348875496,103.7133339
640209,1.346257972,103.7151547
640259,1.345514362,103.7086356
640205,1.344854156,103.7157162
267540,1.326043149,103.7953469
267637,1.3255572,103.7973238
289297,1.334878424,103.8049899
117939,1.278804339,103.7902813
670639,1.389078278,103.761223
650173,1.346104993,103.7408255
638292,1.338352089,103.6925679
628077,1.328329436,103.7000104
589415,1.347028912,103.7884586
628516,1.24869285343284,103.669815526773
289329,1.334580547,103.8063139
126879,1.307352637,103.763886
279571,1.322858471,103.7853973
630992,1.336046572,103.6927597
267878,1.314771124,103.7972681
670250,1.380655025,103.7736987
268560,1.32464425,103.7937875
610357,1.336828968,103.7211176
598113,1.335751734,103.767722
277095,1.317171675,103.7805847
267470,1.324569814,103.7944393
289599,1.32443999,103.8118363
267977,1.319849163,103.8054946
680613,1.400639248,103.7444058
680602,1.397244183,103.7445013
680616,1.399592394,103.7447117
139234,1.307234615,103.7871976
640715,1.34374461,103.6964188
288786,1.33291084,103.8018267
288791,1.333258974,103.8017572
596743,1.342926724,103.7694944
599973,1.331029365,103.7675199
658422,1.369143531,103.7515138
658428,1.369153134,103.7517214
628842,1.330205298,103.6914955
277273,1.317836098,103.7819061
637806,1.296796558,103.6250564
641518,1.345138286,103.7188576
640515,1.346423972,103.7208981
127212,1.314559241,103.7570808
599364,1.332921353,103.7677516
126986,1.314224012,103.7552114
596141,1.336980922,103.7683308
729232,1.411367051,103.7494396
128636,1.3084332,103.762318
599981,1.329549285,103.7694247
599983,1.329273638,103.7701371
641739,1.345925681,103.7003809
128699,1.307643282,103.7630338
640840,1.344193454,103.6920911
670178,1.380233812,103.7648155
670180,1.378853657,103.7647756
640942,1.343720248,103.6893771
640944,1.344601587,103.689713
279343,1.321648615,103.7865009
600325,1.348803421,103.7289844
640609,1.337935868,103.7005865
689430,1.377008918,103.7580507
118749,1.29216421,103.7697655
679686,1.372882597,103.7700416
638488,1.312564519,103.6557163
618771,1.332064137,103.7148119
277002,1.31547116,103.7854734
659089,1.367386177,103.7511256
691122,1.358029417,103.7361948
693121,1.357744857,103.7356972
588377,1.33862752,103.7814508
588379,1.338528168,103.7821382
588378,1.338528392,103.7817708
588407,1.338194016,103.782134
677688,1.370988809,103.7728004
267575,1.326462353,103.7959271
739873,1.414916255,103.7590984
141017,1.29965100087736,103.798031741959
680767,1.393814035,103.7493987
690417,1.37138185887431,103.741461047251
269650,1.316215061,103.8000463
679087,1.367180429,103.7702631
679088,1.36724008,103.7702912
279066,1.313751113,103.7828333
277829,1.32283513967136,103.782634406923
279675,1.32685062,103.7920258
127513,1.316095623,103.754428
598072,1.33655771,103.7665231
129425,1.320370578,103.756387
691216,1.3564038458635,103.729115187414
627595,1.268176418,103.669044
639648,1.352593823,103.6882804
639607,1.32304903,103.6453488
149151,1.29172987,103.8071487
640517,1.345849591,103.7197243
668386,1.375397857,103.7579604
628385,1.298818328,103.6648572
684686,1.404117446,103.748355
289854,1.335471541,103.8089308
887327,1.433629497,103.7586479
692231,1.359454306,103.7327423
692221,1.357884298,103.7294494
692230,1.359943128,103.7332645
691221,1.358394652,103.7291088
691220,1.359003464,103.7297034
628460,1.329854457,103.6970215
692213,1.3576869654518,103.728367271312
693213,1.35692598472149,103.72856180374
650137,1.350512224,103.7449485
627798,1.30882803,103.6751847
588670,1.335137632,103.7877321
589142,1.340129174,103.785203
278899,1.313589042,103.7792809
139458,1.306629521,103.7757387
139459,1.306261244,103.7755904
286697,1.328822701,103.8051386
128631,1.308379503,103.7620685
269596,1.323184944,103.8059235
670614,1.384548503,103.7608659
668683,1.358155259,103.7599001
643698,1.340280167,103.707599
288034,1.347723645,103.7903857
670182,1.37984404,103.7634092
670212,1.374503146,103.7757604
670138,1.374570355,103.7698258
640756,1.349326757,103.7007218
619418,1.325294925,103.730882
589185,1.342623022,103.7855938
691222,1.357615659,103.730113
629958,1.24991343442103,103.673952039648
589182,1.343081193,103.7860614
640810,1.346886273,103.6954714
640818,1.345125754,103.6952141
638192,1.338473396,103.6903958
649149,1.348689824,103.6987263
127357,1.29521191,103.7664116
129675,1.29524862504034,103.766403186296
129676,1.29522771761071,103.766352041926
639798,1.343822609,103.6827738
588096,1.338900698,103.7818024
288538,1.336046434,103.8027752
287782,1.33250852,103.7993598
266077,1.312351144,103.8028635
128573,1.305836451,103.767009
275981,1.326524064,103.7906861
275945,1.32601843,103.7915363
138564,1.295057318,103.7928145
638029,1.303306116,103.6286078
680346,1.383589987,103.7449011
681673,1.401014168,103.7475242
637006,1.287100546,103.6235513
268292,1.317725509,103.7946629
598991,1.336408502,103.7682706
629107,1.327903771,103.6764473
658764,1.339971947,103.7602817
637798,1.29429036,103.6241211
683485,1.37479886,103.7389699
269253,1.318864903,103.7935288
599488,1.330674885,103.7770283
276134,1.325524587,103.7843873
690209,1.35800295170728,103.72749953356
267573,1.326399812,103.7957523
128754,1.30816573,103.7644831
688642,1.392845859,103.7520717
636902,1.274049135,103.6282634
276397,1.310158269,103.7970322
636786,1.269691866,103.6284543
