POSTAL,LATITUDE,LONGITUDE
611066,1.33178150391025,103.723126159943
641427,1.35105663344621,103.725574691858
048458,1.28303335965486,103.848666383796
188546,1.30089736824545,103.854869709434
188544,1.30089736824545,103.854869709434
188545,1.30089736824545,103.854869709434
129849,1.32250577329919,103.754273623469
129850,1.3223835134567,103.754123827807
129851,1.32225724352152,103.753968611854
808502,1.38171568085659,103.875945582696
239592,1.29192554149368,103.841540921931
239593,1.29192554149368,103.841540921931
239591,1.29192554149368,103.841540921931
239594,1.29192554149368,103.841540921931
139815,1.29444235984052,103.79512874632
139817,1.29444235984052,103.79512874632
672491,1.38277127481885,103.774045062077
671489,1.38184019106307,103.774157807153
671491,1.38284651167853,103.773657027595
672490,1.38225605196728,103.774101292117
673491,1.38340761352999,103.774123999512
240112,1.29304343218374,103.81674358779
359891,1.34593590172285,103.86547798782
359974,1.34611740035532,103.865534649415
609890,1.33067522480302,103.740968402065
619589,1.3188805385683,103.728042339644
191020,1.30519457504196,103.864786099367
731220,1.44474892258905,103.775447387109
129634,1.31703355684198,103.763506485103
139816,1.29444235984052,103.79512874632
489465,1.34013057943564,103.954579352551
699853,1.36454585288215,103.711710268206
699859,1.36350947492623,103.7129205962
438584,1.29787324578686,103.893052280555
601338,1.35048950673869,103.730974523701
469681,1.33079121690701,103.947200781356
731223,1.44340358002825,103.775723737336
730223,1.44375833929638,103.775917430872
559592,1.36265747015012,103.869703996872
559593,1.36261678972016,103.869661630751
119317,1.29132682464133,103.788260858007
730219,1.44530112419792,103.774606624503
719969,1.42920778250016,103.720733361025
731219,1.44482959522918,103.774614130146
732223,1.44370858698867,103.775486053342
731224,1.44427310009469,103.775049640658
218210,1.31522075766025,103.858397109361
456285,1.31647671504911,103.929276321192
359315,1.3465306495377,103.863522411242
278138,1.3137222529361,103.785088078836
279577,1.31359615104262,103.785115933448
611134,1.32684262698942,103.729027928457
511592,1.37568294930619,103.949039878381
512591,1.37650971575074,103.949648644396
438661,1.29823835644396,103.89290073566
719867,1.44144159817421,103.730727061513
438955,1.3102182854435,103.892669138816
559504,1.36236023087099,103.869411356887
559591,1.36232461964173,103.869372407714
426739,1.31521021329006,103.902842637265
536012,1.362556148341,103.898195425088
806813,1.37852280088842,103.858853260715
806811,1.3785815071933,103.859062058554
806812,1.37859618061879,103.859114248428
806809,1.37855248688945,103.85895884343
806800,1.37871446552334,103.859534220168
806783,1.37875828868486,103.859690089458
806808,1.37853764375266,103.858906051936
806810,1.3785670855911,103.859010764314
806806,1.3786549810607,103.859323384351
806807,1.37867018085593,103.859376716551
806801,1.37869986683331,103.859482299278
806803,1.37861090878754,103.859166633585
806781,1.37872888711405,103.859585514414
129852,1.32241572562963,103.753567295882
169564,1.29157008048749,103.833142480825
219833,1.31570075546604,103.847354541269
529412,1.36684842281087,103.937776357215
806785,1.37878761415637,103.859794387899
806805,1.37864023428239,103.859270932013
806802,1.37868502370836,103.859429507778
806784,1.37877288846515,103.85974201579
806782,1.37874356052785,103.859637704295
509970,1.38712234075316,103.986879891682
619662,1.32624862671464,103.721466445308
169556,1.29057222318949,103.833663072327
638749,1.26950616039647,103.640412271321
510591,1.37606820940475,103.949576838157
460911,1.31375126968076,103.946446622606
461912,1.31319171257396,103.946274938838
461916,1.31482300480407,103.945230110517
739312,1.43092682518551,103.77474488937
140187,1.29301990039928,103.801810807466
142186,1.29272711304594,103.801627215937
140185,1.29200741192021,103.800962553555
140189,1.29381487720351,103.801889533735
610133,1.32747623308089,103.728564512384
610135,1.32682384134343,103.728021393275
610136,1.32703832995407,103.727132087974
456592,1.31258699441241,103.929804792479
